point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
TNP_0082,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.861713660005474,25.03873083766767,30.022999999999996,20.758,0.19374999999999787,6032.082916666666,69.72106715941236,3.662099758189616,0.15782157278431747
TNP_0083,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,6.3454530522857935,28.041938018979835,31.359333333333332,24.30616666666667,0.0,14818.987083333333,74.92241513824254,4.100929259056484,0.16259373296505963
TNP_0084,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.609230769230768,25.4283021945433,30.606333333333332,20.479333333333336,0.11625000000000085,7553.04375,70.45503695592663,3.6209366730541106,0.15782157278431747
TNP_0085,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
TNP_0086,3653,5.186786947714207,0.8082411659864758,0.1763708163766422,0.8117909718476327,0.024089789214344376,5,11.189364905557076,27.045131741034762,32.30525,21.788666666666668,0.0,12227.740833333333,71.67821425312529,3.271348092891687,0.17381540349170738
TNP_0087,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.010676156583629894,3,7.25487270736381,28.56866251482799,31.596166666666665,24.983,0.0,16705.787083333336,72.33954432429967,4.635424194725796,0.12884117313589766
TNP_0088,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,9.547073638105667,28.315265535176568,32.11641666666666,24.017500000000002,0.0,15898.731666666667,70.8476394972169,3.6946905511451775,0.14121692271721084
TNP_0089,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,10.804508623049546,23.68666632448216,28.160499999999995,20.401166666666665,0.8375000000000021,2806.3066666666664,73.61502771694497,2.9684283465644676,0.14174601690481323
TNP_0090,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
TNP_0091,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.960106761565838,26.087563190072085,30.980166666666666,21.753416666666666,0.0,8835.883333333333,68.71533807829182,3.0932282826900264,0.15046964795180562
TNP_0092,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,4.551396112784013,28.19153150378684,31.004166666666663,24.95658333333333,0.0,15318.602916666667,76.09181266538917,4.451662674514098,0.15734991157482686
TNP_0093,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.699715302491102,27.629778378501687,32.354749999999996,23.433083333333336,0.0,13539.092499999999,67.97594910575782,3.525858540925267,0.14121692271721084
TNP_0094,3653,5.012855891048453,0.7618929398045098,0.16665547898766161,0.7613838263984049,0.009854913769504517,5,10.804508623049546,23.68666632448216,28.160499999999995,20.401166666666665,0.8375000000000021,2806.3066666666664,73.61502771694497,2.9684283465644676,0.16025589283703395
TNP_0095,3653,5.466607081850534,0.8381883741644276,0.14748662361527684,0.8405975457608431,0.01341363263071448,3,5.26303312346017,28.350937585546127,30.75208333333333,25.799416666666666,0.0,15893.975000000002,75.6289359202482,5.263787982480153,0.11917554575055862
TNP_0096,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.994196550780181,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.13045864383071296
TNP_0097,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,4.551396112784013,28.19153150378684,31.004166666666663,24.95658333333333,0.0,15318.602916666667,76.09181266538917,4.451662674514098,0.16259373296505963
TNP_0098,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,10.994196550780181,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.14121692271721084
TNP_0099,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,10.994196550780181,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.14121692271721084
